,LOCATION,TIME,Value
822,ROU,2016,5.901438256948769
823,ROU,2017,4.9269361815265995
824,ROU,2018,4.18691194164497
825,ROU,2019,3.91054580358082
826,ROU,2020,10.1552999837775
827,RUS,2000,10.5191144114411
828,RUS,2001,8.97871329335961
829,RUS,2002,7.87484279337175
830,RUS,2003,8.22941696357058
831,RUS,2004,7.778668805132309
832,RUS,2005,7.1669136407357
833,RUS,2006,7.16215371131533
834,RUS,2007,6.10503697149719
835,RUS,2008,6.32484894085346
836,RUS,2009,8.45776894272109
837,RUS,2010,7.47091202523885
838,RUS,2011,6.495729582108071
839,RUS,2012,5.458343271087379
840,RUS,2013,5.47796034079885
841,RUS,2014,5.15637738295376
842,RUS,2015,5.56738874942334
843,RUS,2016,5.53719568468794
844,RUS,2017,5.20826395654289
845,RUS,2018,4.806940246712941
846,RUS,2019,4.59746301930047
847,RUS,2020,6.163634450635329
848,SVN,2000,6.79256372783685
849,SVN,2001,6.228671908192131
850,SVN,2002,6.36909799848063
851,SVN,2003,6.73848091774816
852,SVN,2004,6.34983079268025
853,SVN,2005,6.56738340543511
854,SVN,2006,6.003650016480139
855,SVN,2007,4.86343215274859
856,SVN,2008,4.41352842900493
857,SVN,2009,5.900695610458139
858,SVN,2010,7.2491598655785
859,SVN,2011,8.212797254228981
860,SVN,2012,8.88011840157869
861,SVN,2013,10.1190476190476
862,SVN,2014,9.724273756770039
863,SVN,2015,9.00074386312917
864,SVN,2016,8.01708972103545
865,SVN,2017,6.598490382274161
866,SVN,2018,5.12820512820515
867,SVN,2019,4.4482255697260396
868,SVN,2020,6.94310901664361
869,ZAF,2001,25.452141944205604
870,ZAF,2002,27.0507987278823
871,ZAF,2003,26.4114294916075
872,ZAF,2004,24.096722511018502
873,ZAF,2005,23.406123137632605
874,ZAF,2006,22.384147753383303
875,ZAF,2007,22.0098052645869
876,ZAF,2008,22.5487727848472
877,ZAF,2009,23.6760369118903
878,ZAF,2010,24.870199929044
879,ZAF,2011,24.7846779732711
880,ZAF,2012,24.870194505395897
881,ZAF,2013,24.737376975475897
882,ZAF,2014,25.0792687651283
883,ZAF,2015,25.345096563891698
884,ZAF,2016,26.715305376306098
885,ZAF,2017,27.459008795167797
886,ZAF,2018,27.1282727661907
887,ZAF,2019,28.693050572317702
888,ZAF,2020,34.004855206566404
889,EA17,2000,8.62951528637018
890,EA17,2001,8.11214073053563
891,EA17,2002,8.53073253626595
892,EA17,2003,9.00857055772565
893,EA17,2004,9.213035089114289
894,EA17,2005,9.0501501139903
895,EA17,2006,8.33331629912852
896,EA17,2007,7.487304676442469
897,EA17,2008,7.535460568575269
898,EA17,2009,9.61311436020722
899,EA17,2010,10.1776082695977
900,EA17,2011,10.2239066926943
901,EA17,2012,11.377959301599601
902,EA17,2013,12.0054274152801
903,EA17,2014,11.5986235616843
904,EA17,2015,10.8474850391252
905,EA17,2016,10.018010092722
906,EA17,2017,9.06360113325414
907,EA17,2018,8.18854774187461
908,EA17,2019,7.55992902103017
909,EA17,2020,10.325288364065301
910,OECD,2000,6.1444917949016205
911,OECD,2001,6.630342908092099
912,OECD,2002,7.19154295740688
913,OECD,2003,7.3251758313429205
914,OECD,2004,7.18470129027816
915,OECD,2005,6.78347353816424
916,OECD,2006,6.27432420333798
917,OECD,2007,5.8088964388647195
918,OECD,2008,6.139247681876481
919,OECD,2009,8.2922638857988
920,OECD,2010,8.47778560363746
921,OECD,2011,8.09182924816584
922,OECD,2012,8.065572787641129
923,OECD,2013,7.98423933107923
924,OECD,2014,7.427004399837429
925,OECD,2015,6.86183890406484
926,OECD,2016,6.44702122305002
927,OECD,2017,5.92008172010565
928,OECD,2018,5.47873276676755
929,OECD,2019,5.386595202801749
930,OECD,2020,9.999254045547609
